,DATE,HourlySkyConditions
24719,2022-12-18T04:47:00,SCT:04 1
7570,2021-08-23T04:17:00,OVC:08 4
14791,2022-02-22T13:53:00,BKN:07 70
9902,2021-10-30T10:41:00,OVC:08 7
3978,2021-04-24T10:00:00,SCT:04 29 BKN:07 80
8327,2021-09-16T13:53:00,CLR:00
9127,2021-10-13T12:53:00,SCT:04 55
20242,2022-08-14T21:53:00,CLR:00
20162,2022-08-12T03:38:00,SCT:04 4
16419,2022-04-13T21:53:00,SCT:04 6 OVC:08 13
11469,2021-12-04T04:53:00,OVC:08 5
5307,2021-06-08T23:59:00,
16563,2022-04-17T02:11:00,CLR:00
21819,2022-10-03T19:53:00,
17940,2022-05-31T20:53:00,
10622,2021-11-14T07:53:00,VV:09 2
20914,2022-09-04T04:53:00,CLR:00
23277,2022-11-10T05:53:00,VV:09 1
16549,2022-04-16T15:53:00,CLR:00
14305,2022-02-07T09:35:00,SCT:04 2
13033,2022-01-07T12:53:00,BKN:07 7 OVC:08 12
1734,2021-02-11T12:53:00,SCT:04 20 BKN:07 37 OVC:08 90
5375,2021-06-11T17:53:00,BKN:07 250
3019,2021-03-24T08:53:00,CLR:00
675,2021-01-16T01:02:00,CLR:00
23573,2022-11-19T17:53:00,SCT:04 200
3521,2021-04-10T09:53:00,FEW:02 200
20555,2022-08-25T10:30:00,BKN:07 10
4686,2021-05-17T18:53:00,CLR:00
19991,2022-08-07T02:53:00,CLR:00
2174,2021-02-25T23:59:00,
12934,2022-01-05T23:41:00,OVC:08 5
5198,2021-06-04T16:53:00,CLR:00
5493,2021-06-15T16:53:00,CLR:00
11741,2021-12-10T15:53:00,CLR:00
19851,2022-08-02T10:53:00,SCT:04 250
24243,2022-12-07T21:40:00,VV:09 5
5712,2021-06-23T13:53:00,FEW:02 21
22419,2022-10-18T13:53:00,CLR:00
9970,2021-10-31T12:09:00,BKN:07 11 OVC:08 23
20706,2022-08-29T09:53:00,SCT:04 200
11422,2021-12-02T21:33:00,VV:09 6
3481,2021-04-09T02:53:00,CLR:00
9649,2021-10-25T09:53:00,SCT:04 30 BKN:07 55
4548,2021-05-13T06:53:00,OVC:08 4
15806,2022-03-26T02:49:00,CLR:00
10387,2021-11-10T01:53:00,OVC:08 5
16912,2022-04-25T14:53:00,CLR:00
19938,2022-08-05T07:53:00,OVC:08 17
10944,2021-11-21T04:29:00,VV:09 1
730,2021-01-17T01:30:00,VV:09 2
22450,2022-10-19T19:53:00,CLR:00
18075,2022-06-05T05:08:00,FEW:02 6 OVC:08 16
14935,2022-02-28T05:53:00,CLR:00
15128,2022-03-06T03:53:00,CLR:00
7930,2021-09-03T17:53:00,CLR:00
16080,2022-04-01T07:53:00,CLR:00
7386,2021-08-17T06:53:00,BKN:07 40
23578,2022-11-19T22:53:00,CLR:00
19464,2022-07-21T22:53:00,CLR:00
10992,2021-11-22T13:53:00,CLR:00
11423,2021-12-02T21:51:00,VV:09 4
10040,2021-11-02T00:17:00,OVC:08 7
21906,2022-10-05T21:53:00,CLR:00
3075,2021-03-26T14:53:00,CLR:00
2469,2021-03-08T04:00:00,SCT:04 3
14382,2022-02-09T03:38:00,VV:09 1
4330,2021-05-05T23:59:00,
21868,2022-10-05T02:31:00,VV:09 3
3211,2021-03-31T13:53:00,CLR:00
8149,2021-09-10T11:04:00,SCT:04 8
19400,2022-07-20T05:53:00,VV:09 2
21102,2022-09-11T13:53:00,SCT:04 250
19389,2022-07-20T01:01:00,OVC:08 2
5458,2021-06-14T07:53:00,SCT:04 11 BKN:07 28
23297,2022-11-10T18:53:00,CLR:00
13516,2022-01-18T02:53:00,VV:09 1
19017,2022-07-07T04:27:00,BKN:07 5
18430,2022-06-18T11:53:00,SCT:04 60
12369,2021-12-23T07:47:00,BKN:07 6 BKN:07 18 OVC:08 70
5755,2021-06-24T23:59:00,
22999,2022-11-04T23:51:00,OVC:08 3
20692,2022-08-28T22:53:00,OVC:08 9
5125,2021-06-02T07:16:00,OVC:08 4
21142,2022-09-13T03:53:00,CLR:00
7331,2021-08-15T06:51:00,OVC:08 2
20247,2022-08-15T01:53:00,CLR:00
23043,2022-11-05T20:53:00,BKN:07 2 OVC:08 8
15775,2022-03-25T05:12:00,OVC:08 2
19625,2022-07-26T08:51:00,OVC:08 10
858,2021-01-21T08:53:00,CLR:00
24361,2022-12-09T14:53:00,BKN:07 100
22957,2022-11-03T11:53:00,CLR:00
16708,2022-04-20T05:30:00,FEW:02 17 SCT:04 22 OVC:08 28
7345,2021-08-15T16:53:00,CLR:00
15777,2022-03-25T05:51:00,OVC:08 2
20811,2022-09-01T03:15:00,VV:09 1
9988,2021-11-01T00:36:00,OVC:08 29
20745,2022-08-30T08:53:00,OVC:08 5
4912,2021-05-25T21:53:00,CLR:00
298,2021-01-06T17:53:00,OVC:08 12
12732,2022-01-01T09:53:00,CLR:00
23873,2022-11-29T12:53:00,FEW:02 200
10539,2021-11-12T18:53:00,CLR:00
21371,2022-09-20T04:30:00,CLR:00
24088,2022-12-04T07:51:00,BKN:07 9 OVC:08 22
18437,2022-06-18T18:18:00,CLR:00
21399,2022-09-21T05:51:00,FEW:02 8 BKN:07 80
7253,2021-08-12T16:53:00,CLR:00
1347,2021-02-02T07:53:00,BKN:07 2 BKN:07 55
7316,2021-08-14T18:53:00,CLR:00
13612,2022-01-20T00:53:00,VV:09 1
15594,2022-03-20T06:53:00,CLR:00
11301,2021-11-30T20:53:00,CLR:00
3479,2021-04-09T00:53:00,CLR:00
11696,2021-12-09T01:53:00,FEW:02 49 SCT:04 120
9422,2021-10-21T07:53:00,OVC:08 6
21624,2022-09-28T00:53:00,CLR:00
10837,2021-11-19T03:53:00,FEW:02 2 SCT:04 7 OVC:08 15
5075,2021-05-31T16:53:00,SCT:04 200
8520,2021-09-22T07:53:00,CLR:00
15489,2022-03-17T09:24:00,SCT:04 4
8724,2021-09-28T16:53:00,CLR:00
10626,2021-11-14T10:51:00,OVC:08 1
16287,2022-04-09T05:53:00,CLR:00
5561,2021-06-18T09:53:00,CLR:00
2685,2021-03-13T09:53:00,OVC:08 9
1200,2021-01-29T01:51:00,SCT:04 15 SCT:04 31 BKN:07 46
9255,2021-10-18T02:29:00,VV:09 2
21478,2022-09-24T04:53:00,CLR:00
18843,2022-07-02T00:53:00,OVC:08 4
6131,2021-07-07T01:53:00,OVC:08 4
5860,2021-06-28T08:32:00,SCT:04 10
7164,2021-08-09T16:53:00,CLR:00
13088,2022-01-08T14:53:00,CLR:00
3697,2021-04-15T12:53:00,FEW:02 50
7933,2021-09-03T20:53:00,CLR:00
11499,2021-12-05T02:53:00,OVC:08 2
5949,2021-07-01T09:53:00,SCT:04 16
1304,2021-02-01T11:53:00,SCT:04 25 BKN:07 47
23616,2022-11-21T10:53:00,SCT:04 200
9568,2021-10-24T02:32:00,FEW:02 4 OVC:08 18
22334,2022-10-16T09:53:00,OVC:08 22
19921,2022-08-04T21:03:00,BKN:07 8
2272,2021-03-01T20:53:00,CLR:00
9437,2021-10-21T13:51:00,OVC:08 7
9963,2021-10-31T09:41:00,SCT:04 6 BKN:07 14 OVC:08 30
11084,2021-11-25T09:53:00,SCT:04 200
19142,2022-07-11T13:53:00,CLR:00
18777,2022-06-29T22:53:00,OVC:08 6
19494,2022-07-22T16:53:00,CLR:00
6201,2021-07-09T05:53:00,CLR:00
13496,2022-01-17T23:53:00,BKN:07 1
14794,2022-02-22T16:06:00,BKN:07 65 OVC:08 85
7884,2021-09-02T01:53:00,OVC:08 13
11058,2021-11-24T18:53:00,CLR:00
1576,2021-02-08T00:45:00,CLR:00
22341,2022-10-16T15:53:00,OVC:08 31
5679,2021-06-22T10:51:00,SCT:04 22 OVC:08 31
11705,2021-12-09T05:11:00,SCT:04 1 OVC:08 110
16663,2022-04-19T06:01:00,OVC:08 2
3446,2021-04-08T02:33:00,VV:09 5
14304,2022-02-07T09:23:00,BKN:07 2
239,2021-01-05T10:53:00,FEW:02 4
7494,2021-08-20T23:59:00,
1224,2021-01-29T12:53:00,SCT:04 13
22158,2022-10-12T08:53:00,OVC:08 3
2588,2021-03-10T07:24:00,SCT:04 3 SCT:04 38 BKN:07 47
5491,2021-06-15T14:53:00,CLR:00
20829,2022-09-01T12:53:00,CLR:00
15156,2022-03-07T05:53:00,CLR:00
23435,2022-11-14T05:53:00,CLR:00
4590,2021-05-14T12:53:00,FEW:02 250
2586,2021-03-10T07:02:00,OVC:08 3
3614,2021-04-13T00:29:00,OVC:08 3
1881,2021-02-15T10:32:00,SCT:04 12 BKN:07 22 OVC:08 28
16914,2022-04-25T16:53:00,CLR:00
10554,2021-11-12T23:31:00,VV:09 1
2947,2021-03-21T17:53:00,CLR:00
25080,2022-12-26T06:09:00,VV:09 2
9881,2021-10-30T04:34:00,OVC:08 2
15122,2022-03-06T00:53:00,CLR:00
9773,2021-10-28T01:53:00,CLR:00
904,2021-01-22T08:53:00,FEW:02 47 OVC:08 120
14275,2022-02-06T13:53:00,CLR:00
610,2021-01-14T08:20:00,VV:09 1
13585,2022-01-19T18:53:00,CLR:00
4510,2021-05-12T05:53:00,VV:09 2
24970,2022-12-24T01:50:00,OVC:08 9
18029,2022-06-04T09:53:00,FEW:02 34 OVC:08 85
12365,2021-12-23T06:15:00,OVC:08 6
8131,2021-09-10T01:53:00,FEW:02 7 BKN:07 110
9026,2021-10-09T11:53:00,CLR:00
19076,2022-07-09T02:18:00,OVC:08 4
10647,2021-11-14T22:34:00,VV:09 6
19503,2022-07-23T00:53:00,CLR:00
2808,2021-03-17T20:53:00,OVC:08 100
7084,2021-08-07T04:43:00,CLR:00
24682,2022-12-17T05:53:00,CLR:00
2762,2021-03-15T23:59:00,
14753,2022-02-21T02:53:00,CLR:00
13642,2022-01-20T19:53:00,CLR:00
10250,2021-11-06T16:53:00,FEW:02 50
6515,2021-07-19T23:53:00,CLR:00
14032,2022-01-30T03:42:00,SCT:04 1
12100,2021-12-18T00:51:00,VV:09 1
18474,2022-06-20T04:53:00,CLR:00
19424,2022-07-20T22:53:00,OVC:08 3
6614,2021-07-23T17:53:00,CLR:00
8010,2021-09-06T01:53:00,CLR:00
9718,2021-10-26T23:53:00,OVC:08 15
14447,2022-02-11T01:53:00,CLR:00
18815,2022-07-01T05:15:00,OVC:08 4
19730,2022-07-29T10:53:00,CLR:00
5363,2021-06-11T05:53:00,CLR:00
17676,2022-05-22T12:53:00,CLR:00
11200,2021-11-28T22:53:00,FEW:02 10
9809,2021-10-28T17:53:00,CLR:00
5140,2021-06-02T18:53:00,CLR:00
10444,2021-11-11T00:53:00,VV:09 1
25077,2022-12-26T05:24:00,OVC:08 2
24228,2022-12-07T09:53:00,SCT:04 1
23039,2022-11-05T19:24:00,SCT:04 7 BKN:07 17 BKN:07 90
4303,2021-05-04T23:59:00,
3582,2021-04-12T05:35:00,FEW:02 4 OVC:08 9
4364,2021-05-06T23:53:00,CLR:00
3938,2021-04-23T04:53:00,OVC:08 12
11561,2021-12-06T08:53:00,VV:09 2
5568,2021-06-18T16:53:00,CLR:00
11731,2021-12-10T05:53:00,CLR:00
15518,2022-03-18T02:29:00,VV:09 6
21936,2022-10-07T01:53:00,CLR:00
8923,2021-10-06T02:23:00,VV:09 3
7966,2021-09-04T15:53:00,CLR:00
8449,2021-09-19T11:53:00,FEW:02 30 SCT:04 200
8927,2021-10-06T03:14:00,OVC:08 3
11365,2021-12-01T23:37:00,CLR:00
14330,2022-02-08T02:49:00,FEW:02 2
11402,2021-12-02T06:53:00,FEW:02 200
25094,2022-12-26T12:53:00,SCT:04 4 OVC:08 6
22510,2022-10-21T08:10:00,OVC:08 2
12533,2021-12-26T16:53:00,FEW:02 5 BKN:07 26 OVC:08 70
17006,2022-04-29T08:53:00,CLR:00
15993,2022-03-30T00:41:00,FEW:02 6
21217,2022-09-15T06:21:00,VV:09 2
5213,2021-06-05T06:53:00,CLR:00
19707,2022-07-28T20:39:00,FEW:02 8
20805,2022-09-01T00:53:00,CLR:00
21216,2022-09-15T05:53:00,VV:09 2
5327,2021-06-09T19:53:00,CLR:00
7716,2021-08-27T19:53:00,CLR:00
6280,2021-07-11T23:59:00,
4108,2021-04-28T10:53:00,CLR:00
8860,2021-10-04T01:53:00,CLR:00
20724,2022-08-30T02:53:00,CLR:00
7429,2021-08-18T23:59:00,
18584,2022-06-24T14:53:00,CLR:00
15836,2022-03-26T13:53:00,SCT:04 250
611,2021-01-14T08:33:00,VV:09 1
16631,2022-04-18T14:53:00,BKN:07 38 BKN:07 50 OVC:08 60
8062,2021-09-07T13:53:00,FEW:02 250
4431,2021-05-09T15:53:00,CLR:00
20924,2022-09-04T14:53:00,CLR:00
16764,2022-04-21T16:53:00,FEW:02 27 BKN:07 40 OVC:08 55
14066,2022-01-30T23:59:00,
22250,2022-10-14T06:05:00,OVC:08 2
802,2021-01-19T02:53:00,CLR:00
23788,2022-11-26T13:53:00,CLR:00
17753,2022-05-25T14:53:00,CLR:00
19306,2022-07-17T13:53:00,CLR:00
12698,2021-12-31T05:09:00,CLR:00
17924,2022-05-31T04:53:00,CLR:00
15149,2022-03-06T23:53:00,CLR:00
22078,2022-10-10T09:53:00,SCT:04 6
2218,2021-02-27T17:53:00,CLR:00
23021,2022-11-05T09:53:00,BKN:07 3 BKN:07 9
9681,2021-10-26T08:53:00,OVC:08 6
1758,2021-02-12T03:53:00,CLR:00
11194,2021-11-28T17:53:00,CLR:00
5132,2021-06-02T10:53:00,CLR:00
16251,2022-04-07T19:53:00,CLR:00
12140,2021-12-18T22:28:00,FEW:02 8 SCT:04 15
23958,2022-12-01T20:53:00,CLR:00
15421,2022-03-15T13:53:00,BKN:07 14
4706,2021-05-18T09:53:00,CLR:00
7434,2021-08-19T04:27:00,SCT:04 5 OVC:08 39
9836,2021-10-29T04:21:00,SCT:04 2
10452,2021-11-11T03:01:00,VV:09 1
12819,2022-01-03T18:49:00,BKN:07 10 OVC:08 16
21911,2022-10-06T01:53:00,CLR:00
24857,2022-12-21T18:53:00,OVC:08 39
7711,2021-08-27T14:53:00,SCT:04 39
17218,2022-05-06T13:53:00,OVC:08 23
8372,2021-09-18T03:51:00,SCT:04 10 OVC:08 23
13799,2022-01-24T18:53:00,CLR:00
4577,2021-05-14T03:53:00,OVC:08 2
16359,2022-04-11T18:53:00,CLR:00
13084,2022-01-08T10:53:00,CLR:00
14222,2022-02-04T22:53:00,CLR:00
13324,2022-01-13T11:53:00,CLR:00
20091,2022-08-09T22:53:00,CLR:00
19626,2022-07-26T08:53:00,OVC:08 10
3194,2021-03-30T22:53:00,CLR:00
7329,2021-08-15T06:21:00,OVC:08 1
4709,2021-05-18T12:53:00,CLR:00
3454,2021-04-08T06:06:00,VV:09 1
31,2021-01-01T18:51:00,SCT:04 9
18149,2022-06-07T12:53:00,SCT:04 250
11528,2021-12-05T20:15:00,CLR:00
19342,2022-07-18T23:59:00,
8407,2021-09-18T19:51:00,BKN:07 6 OVC:08 13
7260,2021-08-12T23:53:00,CLR:00
3353,2021-04-05T05:53:00,BKN:07 21
2330,2021-03-04T02:53:00,OVC:08 22
18605,2022-06-25T02:53:00,VV:09 2
8267,2021-09-14T19:53:00,CLR:00
24042,2022-12-03T15:53:00,BKN:07 5 OVC:08 13
7760,2021-08-29T09:53:00,CLR:00
9594,2021-10-24T10:07:00,OVC:08 10
5551,2021-06-17T23:59:00,
18216,2022-06-10T04:53:00,CLR:00
23267,2022-11-10T03:59:00,CLR:00
24876,2022-12-22T05:53:00,OVC:08 10
2312,2021-03-03T10:53:00,BKN:07 150
23625,2022-11-21T19:53:00,CLR:00
2798,2021-03-17T10:53:00,SCT:04 50
16755,2022-04-21T07:53:00,FEW:02 5
7980,2021-09-05T01:19:00,VV:09 1
6064,2021-07-05T00:53:00,OVC:08 6
6132,2021-07-07T02:53:00,OVC:08 4
196,2021-01-04T18:53:00,SCT:04 40
19669,2022-07-27T18:53:00,CLR:00
12322,2021-12-22T17:53:00,OVC:08 4
24859,2022-12-21T19:53:00,SCT:04 19 BKN:07 35
7335,2021-08-15T07:53:00,BKN:07 4
13105,2022-01-08T23:40:00,SCT:04 2
6090,2021-07-05T21:53:00,OVC:08 6
25294,2022-12-30T04:36:00,SCT:04 3 OVC:08 9
9409,2021-10-21T01:53:00,OVC:08 3
11732,2021-12-10T06:53:00,CLR:00
20824,2022-09-01T07:53:00,FEW:02 1
22012,2022-10-08T23:44:00,OVC:08 1
23769,2022-11-25T19:53:00,CLR:00
6223,2021-07-10T02:53:00,CLR:00
18427,2022-06-18T08:53:00,CLR:00
4393,2021-05-08T02:53:00,CLR:00
4622,2021-05-15T16:53:00,FEW:02 100 SCT:04 180
18008,2022-06-03T13:53:00,FEW:02 20 FEW:02 45
8006,2021-09-05T22:53:00,CLR:00
22574,2022-10-23T10:53:00,CLR:00
16217,2022-04-06T10:53:00,CLR:00
24898,2022-12-22T17:53:00,OVC:08 32
2161,2021-02-25T11:53:00,SCT:04 250
23282,2022-11-10T06:51:00,SCT:04 1
3036,2021-03-25T00:53:00,CLR:00
23275,2022-11-10T05:33:00,BKN:07 1
23711,2022-11-24T00:55:00,VV:09 2
7904,2021-09-02T20:53:00,CLR:00
24300,2022-12-08T19:53:00,OVC:08 55
6117,2021-07-06T15:53:00,CLR:00
19767,2022-07-30T15:53:00,CLR:00
14461,2022-02-11T13:53:00,CLR:00
7656,2021-08-26T00:23:00,BKN:07 6
8672,2021-09-27T04:00:00,SCT:04 4 OVC:08 20
2061,2021-02-21T12:53:00,FEW:02 250
20788,2022-08-31T10:07:00,SCT:04 10
2557,2021-03-09T23:53:00,OVC:08 7
10955,2021-11-21T06:26:00,VV:09 1
24839,2022-12-21T04:53:00,OVC:08 41
3877,2021-04-21T05:32:00,BKN:07 5
21312,2022-09-18T14:16:00,BKN:07 14 OVC:08 21
4281,2021-05-04T02:53:00,CLR:00
15487,2022-03-17T07:53:00,BKN:07 4 OVC:08 95
6746,2021-07-27T15:53:00,SCT:04 200
22925,2022-11-02T07:12:00,SCT:04 1 BKN:07 65
1427,2021-02-04T00:53:00,CLR:00
4886,2021-05-24T20:53:00,CLR:00
2624,2021-03-11T04:53:00,
11609,2021-12-07T06:34:00,SCT:04 3 BKN:07 85
16539,2022-04-16T08:53:00,FEW:02 9 BKN:07 16 OVC:08 60
23174,2022-11-08T10:53:00,SCT:04 10 BKN:07 24 OVC:08 40
4270,2021-05-03T16:53:00,CLR:00
2231,2021-02-28T05:53:00,CLR:00
11785,2021-12-12T04:35:00,OVC:08 5
8425,2021-09-19T01:46:00,FEW:02 3
18458,2022-06-19T13:53:00,CLR:00
12647,2021-12-29T12:53:00,FEW:02 17 BKN:07 20 OVC:08 37
16027,2022-03-30T13:53:00,FEW:02 40 SCT:04 200
12615,2021-12-28T22:08:00,SCT:04 6 OVC:08 12
11129,2021-11-27T03:24:00,CLR:00
3083,2021-03-26T22:53:00,CLR:00
21150,2022-09-13T05:58:00,OVC:08 3
22260,2022-10-14T10:18:00,SCT:04 5
12203,2021-12-20T03:53:00,OVC:08 25
13062,2022-01-08T02:29:00,VV:09 1
16976,2022-04-28T03:53:00,CLR:00
17845,2022-05-28T05:53:00,BKN:07 4
6758,2021-07-28T02:53:00,CLR:00
18518,2022-06-21T23:53:00,CLR:00
23508,2022-11-17T02:53:00,CLR:00
21380,2022-09-20T11:53:00,BKN:07 50 BKN:07 200
3967,2021-04-24T04:17:00,BKN:07 9 OVC:08 13
22589,2022-10-24T00:53:00,CLR:00
20272,2022-08-16T01:53:00,CLR:00
25277,2022-12-29T22:53:00,OVC:08 4
21976,2022-10-08T03:53:00,OVC:08 1
13533,2022-01-18T09:53:00,VV:09 2
4868,2021-05-24T06:37:00,VV:09 2
7776,2021-08-29T23:29:00,OVC:08 2
12515,2021-12-26T08:53:00,SCT:04 60
22872,2022-11-01T11:53:00,FEW:02 27 SCT:04 36 BKN:07 46
23193,2022-11-08T20:19:00,FEW:02 2 FEW:02 28
18675,2022-06-26T23:53:00,OVC:08 4
7735,2021-08-28T13:53:00,CLR:00
8203,2021-09-12T10:53:00,CLR:00
11742,2021-12-10T16:53:00,CLR:00
21116,2022-09-12T02:53:00,CLR:00
13681,2022-01-21T04:49:00,VV:09 1
7192,2021-08-10T11:53:00,CLR:00
21285,2022-09-17T20:53:00,FEW:02 110
15614,2022-03-21T00:53:00,CLR:00
2311,2021-03-03T09:53:00,BKN:07 150
20906,2022-09-03T21:53:00,CLR:00
9654,2021-10-25T14:53:00,SCT:04 36
1892,2021-02-15T17:53:00,FEW:02 47
9087,2021-10-11T22:53:00,CLR:00
18012,2022-06-03T17:53:00,FEW:02 40 OVC:08 150
1150,2021-01-28T06:53:00,SCT:04 2 BKN:07 11 OVC:08 39
21482,2022-09-24T08:53:00,CLR:00
10841,2021-11-19T05:11:00,BKN:07 4 OVC:08 8
25093,2022-12-26T12:51:00,OVC:08 4
4545,2021-05-13T04:53:00,OVC:08 3
6949,2021-08-02T17:53:00,CLR:00
2477,2021-03-08T10:53:00,SCT:04 50 BKN:07 100
1724,2021-02-11T08:53:00,VV:09 2
1216,2021-01-29T07:51:00,OVC:08 7
22721,2022-10-29T05:53:00,CLR:00
22883,2022-11-01T22:53:00,CLR:00
4440,2021-05-09T23:59:00,
11321,2021-12-01T00:37:00,CLR:00
1893,2021-02-15T18:53:00,SCT:04 47
18331,2022-06-14T12:53:00,CLR:00
4867,2021-05-24T05:53:00,VV:09 2
11970,2021-12-15T19:51:00,BKN:07 9 OVC:08 14
18154,2022-06-07T17:53:00,CLR:00
12524,2021-12-26T13:19:00,FEW:02 22 BKN:07 29 OVC:08 35
18147,2022-06-07T10:53:00,SCT:04 250
22501,2022-10-21T02:53:00,VV:09 2
2894,2021-03-19T22:53:00,CLR:00
3720,2021-04-16T04:53:00,OVC:08 2
10048,2021-11-02T02:53:00,BKN:07 2 OVC:08 7
2095,2021-02-22T20:53:00,CLR:00
2594,2021-03-10T10:53:00,SCT:04 21 BKN:07 27 BKN:07 80
24241,2022-12-07T21:14:00,VV:09 10
345,2021-01-08T01:53:00,OVC:08 70
19836,2022-08-01T20:53:00,CLR:00
19093,2022-07-09T14:53:00,CLR:00
16747,2022-04-21T01:53:00,FEW:02 47 BKN:07 55 OVC:08 70
13602,2022-01-19T22:53:00,VV:09 2
11784,2021-12-12T03:51:00,BKN:07 8 OVC:08 12
5579,2021-06-19T02:53:00,CLR:00
7535,2021-08-22T03:13:00,OVC:08 5
4663,2021-05-16T23:59:00,
16188,2022-04-05T06:53:00,CLR:00
17861,2022-05-28T18:51:00,FEW:02 20 FEW:02 25 OVC:08 55
7791,2021-08-30T03:53:00,VV:09 2
2309,2021-03-03T07:53:00,SCT:04 60
14854,2022-02-24T23:59:00,
15526,2022-03-18T03:51:00,VV:09 5
6432,2021-07-16T15:53:00,CLR:00
3673,2021-04-14T20:53:00,CLR:00
23252,2022-11-09T21:07:00,CLR:00
15565,2022-03-19T03:53:00,BKN:07 28
4478,2021-05-11T12:53:00,CLR:00
8361,2021-09-17T18:53:00,SCT:04 15
13589,2022-01-19T20:58:00,VV:09 4
24854,2022-12-21T17:00:00,BKN:07 20 BKN:07 55
16728,2022-04-20T15:53:00,BKN:07 10 OVC:08 25
20369,2022-08-19T04:33:00,VV:09 2
20024,2022-08-08T03:21:00,FEW:02 2
11436,2021-12-03T04:53:00,VV:09 2
5756,2021-06-25T00:53:00,OVC:08 6
21864,2022-10-05T01:53:00,VV:09 4
3337,2021-04-04T16:53:00,SCT:04 250
22852,2022-11-01T04:33:00,SCT:04 6 OVC:08 10
1164,2021-01-28T13:51:00,BKN:07 33 BKN:07 60
1712,2021-02-11T02:44:00,OVC:08 3
2555,2021-03-09T23:20:00,SCT:04 9 BKN:07 34 BKN:07 44
7743,2021-08-28T21:53:00,CLR:00
3238,2021-04-01T14:53:00,CLR:00
7741,2021-08-28T19:53:00,CLR:00
12220,2021-12-20T13:53:00,FEW:02 7 OVC:08 25
14198,2022-02-04T02:53:00,CLR:00
5803,2021-06-26T10:53:00,CLR:00
4542,2021-05-13T01:53:00,OVC:08 3
21469,2022-09-23T20:53:00,CLR:00
22100,2022-10-11T00:01:00,VV:09 2
8588,2021-09-24T08:53:00,CLR:00
12628,2021-12-29T02:16:00,SCT:04 5 OVC:08 12
21723,2022-09-30T23:59:00,
9163,2021-10-14T23:53:00,CLR:00
8691,2021-09-27T14:53:00,BKN:07 22 OVC:08 26
21023,2022-09-08T13:53:00,CLR:00
13049,2022-01-07T22:53:00,CLR:00
13058,2022-01-08T01:04:00,VV:09 1
10278,2021-11-07T19:53:00,CLR:00
17561,2022-05-17T22:53:00,CLR:00
17652,2022-05-21T13:53:00,FEW:02 250
22955,2022-11-03T09:53:00,FEW:02 50
10272,2021-11-07T13:53:00,CLR:00
22172,2022-10-12T16:53:00,CLR:00
14308,2022-02-07T11:53:00,CLR:00
11043,2021-11-24T03:53:00,CLR:00
17085,2022-05-02T11:53:00,SCT:04 250
7598,2021-08-24T02:53:00,OVC:08 7
8549,2021-09-23T01:53:00,VV:09 2
5615,2021-06-20T07:26:00,SCT:04 5
12941,2022-01-06T01:00:00,OVC:08 3
9702,2021-10-26T18:53:00,BKN:07 9 OVC:08 20
6626,2021-07-24T03:23:00,SCT:04 2 BKN:07 9
17635,2022-05-20T21:53:00,CLR:00
2173,2021-02-25T23:53:00,CLR:00
23976,2022-12-02T02:34:00,VV:09 2
24406,2022-12-10T16:53:00,FEW:02 19 SCT:04 26 BKN:07 28
11647,2021-12-07T23:59:00,
15154,2022-03-07T03:53:00,CLR:00
15514,2022-03-18T01:34:00,FEW:02 6
19325,2022-07-18T07:53:00,CLR:00
13160,2022-01-09T23:59:00,
21282,2022-09-17T17:53:00,FEW:02 30 SCT:04 60 BKN:07 150
1483,2021-02-05T12:53:00,CLR:00
237,2021-01-05T10:08:00,BKN:07 2
13146,2022-01-09T14:53:00,FEW:02 200
2605,2021-03-10T20:26:00,BKN:07 25 OVC:08 35
11275,2021-11-30T04:38:00,VV:09 1
996,2021-01-24T04:51:00,BKN:07 2
9407,2021-10-21T01:34:00,OVC:08 4
10817,2021-11-18T13:53:00,OVC:08 200
13394,2022-01-15T05:33:00,FEW:02 1 OVC:08 5
6282,2021-07-12T01:21:00,OVC:08 4
11286,2021-11-30T07:08:00,VV:09 2
12128,2021-12-18T14:53:00,FEW:02 250
1211,2021-01-29T05:28:00,BKN:07 10 BKN:07 20 BKN:07 42
3233,2021-04-01T09:53:00,CLR:00
3853,2021-04-20T09:53:00,CLR:00
21742,2022-10-01T09:25:00,OVC:08 5
12969,2022-01-06T08:53:00,OVC:08 5
6645,2021-07-24T10:53:00,CLR:00
8438,2021-09-19T04:51:00,VV:09 2
15620,2022-03-21T06:51:00,FEW:02 2
3307,2021-04-03T19:53:00,CLR:00
11977,2021-12-15T21:51:00,BKN:07 26 OVC:08 70
10888,2021-11-19T20:50:00,OVC:08 2
20026,2022-08-08T03:53:00,FEW:02 2
6575,2021-07-22T03:53:00,CLR:00
21997,2022-10-08T14:53:00,CLR:00
14589,2022-02-15T01:53:00,CLR:00
18958,2022-07-05T06:53:00,OVC:08 6
15163,2022-03-07T12:53:00,SCT:04 250
22591,2022-10-24T02:53:00,CLR:00
3648,2021-04-13T23:53:00,CLR:00
14080,2022-01-31T03:07:00,FEW:02 2
18760,2022-06-29T07:53:00,SCT:04 5
9345,2021-10-20T02:01:00,BKN:07 6 OVC:08 15
16413,2022-04-13T19:51:00,SCT:04 18 BKN:07 23 OVC:08 31
16428,2022-04-14T01:49:00,BKN:07 8 BKN:07 39 OVC:08 85
25342,2022-12-31T02:53:00,BKN:07 6 OVC:08 60
15410,2022-03-15T05:26:00,OVC:08 3
15531,2022-03-18T04:27:00,VV:09 5
7609,2021-08-24T11:53:00,CLR:00
